date;senders;receivers
1948-11-25;"Unbekannt; Italien. Consolato Generale (Hamburg)";"Heisenberg, Werner (1901-1976); Max-Planck-Institut für Physik (1946-1958)"
1948-11-16;"Unbekannt; Italien. Consolato Generale (Hamburg)";"Heisenberg, Werner (1901-1976); Max-Planck-Institut für Physik (1946-1958)"
1948-11-03;Heisenberg, Werner (1901-1976);Italien. Consolato Generale (Frankfurt, Main)
1949-07-05;Max-Planck-Institut für Physik. Direktion. Sekretariat;Schweiz. Konsulat (Hannover)
1949-07-07;Schweiz. Konsulat (Hannover);Heisenberg, Werner (1901-1976)
1949-07-01;Schweiz. Konsulat (Hannover);Max-Planck-Institut für Physik (1946-1958)
1949-06-28;Max-Planck-Institut für Physik (1946-1958);Schweiz. Konsulat (Hannover)
1949-08-22;Max-Planck-Institut für Physik. Direktion. Sekretariat;Schweiz. Konsulat (Hannover)
1949-02-22;Max-Planck-Institut für Physik (1946-1958);Schweiz. Konsulat (Hannover)
1949-02-17;Schweiz. Konsulat (Hannover);Heisenberg, Werner (1901-1976)
1949-02-14;Heisenberg, Werner (1901-1976);Schweiz. Konsulat (Hannover)
1948-03-23;Heisenberg, Werner (1901-1976);Schweiz. Konsulat (Hannover)
1948-04-01;Schweiz. Konsulat (Hannover);Heisenberg, Werner (1901-1976)
1948-04-21;Heisenberg, Werner (1901-1976);Schweiz. Konsulat (Hannover)
1948-04-03;"Daudin, Jean; Observatoire du Pic-du-Midi (Bagnères-de-Bigorre)";Heisenberg, Werner (1901-1976)
1950-10-05;Watanabe-Dauer, Dorothea;Heisenberg, Werner (1901-1976)
1950-07-11;Heisenberg, Werner (1901-1976);Watanabe-Dauer, Dorothea
1950-07-09;Watanabe-Dauer, Dorothea;Heisenberg, Werner (1901-1976)
1948-04-13;Dällenbach, Walter;Heisenberg, Werner (1901-1976)
1946-03-21;Dean, Edgar P.;"Heisenberg, Werner (1901-1976); Hahn, Otto (1879-1968); Kaiser-Wilhelm-Gesellschaft zur Förderung der Wissenschaften (1911-1948)"
1949-10-28;Heisenberg, Werner (1901-1976);Dee, Philip Ivor (1904-1983)
1950-04-10;Dejon, Edmund;Heisenberg, Werner (1901-1976)
1949-02-16;Heisenberg, Werner (1901-1976);Université de Liège (1817-)
1949-01-25;Université de Liège;Heisenberg, Werner (1901-1976)
1947-07-09;Heisenberg, Werner (1901-1976);Université de Liège (1817-)
1947-06-30;Université de Liège;Heisenberg, Werner (1901-1976)
1949-05-25;Heisenberg, Werner (1901-1976);Destouches, Jean-Louis
1949-07-18;"Heisenberg, Werner (1901-1976); Max-Planck-Institut für Physik (1946-1958)";Deutsche Physikalische Gesellschaft in der Britischen Zone (1946-1950)
1949-11-07;"Becker, Richard (1887-1955); Kopfermann, Hans (1895-1963); Meyer, Erwin; Pohl, Robert Wichard (1884-1976); Georg-August-Universität Göttingen. Fakultät für Physik";Heisenberg, Werner (1901-1976)
1949-06-18;"Mannkopff, Reinhold (1894-1978); Deutsche Physikalische Gesellschaft in der Britischen Zone (1946-1950)";"Heisenberg, Werner (1901-1976); Max-Planck-Institut für Physik (1946-1958)"
1949-05-18;"Becker, Richard (1887-1955); Kopfermann, Hans (1895-1963); Meyer, Erwin; Pohl, Robert Wichard (1884-1976); Georg-August-Universität Göttingen. Fakultät für Physik";Heisenberg, Werner (1901-1976)
1949-05-04;"Becker, Richard (1887-1955); Kopfermann, Hans (1895-1963); Meyer, Erwin; Pohl, Robert Wichard (1884-1976); Georg-August-Universität Göttingen. Fakultät für Physik";Heisenberg, Werner (1901-1976)
1949-02-01;"Mannkopff, Reinhold (1894-1978); Deutsche Physikalische Gesellschaft in der Britischen Zone (1946-1950)";Heisenberg, Werner (1901-1976)
1949-01-10;Heisenberg, Werner (1901-1976);Sommerfeld, Arnold (1868-1951)
1948-12-30;Sommerfeld, Arnold (1868-1951);Heisenberg, Werner (1901-1976)
1948-04-30;"Mannkopff, Reinhold (1894-1978); Deutsche Physikalische Gesellschaft in der Britischen Zone (1946-1950)";Heisenberg, Werner (1901-1976)
1948-07-31;"Heisenberg, Werner (1901-1976); Max-Planck-Institut für Physik. Direktion. Sekretariat";"Auwers, Otto von (1895-1949); Bergakademie Clausthal (1864-1963)"
1948-02-03;"Laue, Max von (1879-1960); Deutsche Physikalische Gesellschaft in der Britischen Zone (1946-1950)";Heisenberg, Werner (1901-1976)
1947-09-22;"Laue, Max von (1879-1960); Deutsche Physikalische Gesellschaft (1899-1945)";Heisenberg, Werner (1901-1976)
1947-03-29;"Mannkopff, Reinhold (1894-1978); Deutsche Physikalische Gesellschaft in der Britischen Zone (1946-1950)";Heisenberg, Werner (1901-1976)
1947-02-28;"Mannkopff, Reinhold (1894-1978); Deutsche Physikalische Gesellschaft in der Britischen Zone (1946-1950)";Heisenberg, Werner (1901-1976)
1947-02-02;"Mannkopff, Reinhold (1894-1978); Deutsche Physikalische Gesellschaft in der Britischen Zone (1946-1950)";Heisenberg, Werner (1901-1976)
1947-01-30;"Heisenberg, Werner (1901-1976); Kaiser-Wilhelm-Institut für Physikalische Forschung (1917-1945)";Fraser, Ronald G. J. (1899-1985)
1947-01-20;Heisenberg, Werner (1901-1976);Laue, Max von (1879-1960)
1947-01-19;Laue, Max von (1879-1960);Heisenberg, Werner (1901-1976)
1946-12;"Mannkopff, Reinhold (1894-1978); Deutsche Physikalische Gesellschaft in der Britischen Zone (1946-1950)";
1946-12-29;"Mannkopff, Reinhold (1894-1978); Deutsche Physikalische Gesellschaft in der Britischen Zone (1946-1950)";Heisenberg, Werner (1901-1976)
1946-12-23;"Mannkopff, Reinhold (1894-1978); Deutsche Physikalische Gesellschaft in der Britischen Zone (1946-1950)";Heisenberg, Werner (1901-1976)
1949-11-21;"Batchelor, G. K. (1920-2000); University of Cambridge (1209-)";Heisenberg, Werner (1901-1976)
1949-04-27;Heisenberg, Werner (1901-1976);Batchelor, G. K. (1920-2000)
1949-03-05;Batchelor, G. K. (1920-2000);Heisenberg, Werner (1901-1976)
1949-02-17;Heisenberg, Werner (1901-1976);Batchelor, G. K. (1920-2000)
1949-01-23;Batchelor, G. K. (1920-2000);Heisenberg, Werner (1901-1976)
1948-12-17;Heisenberg, Werner (1901-1976);Batchelor, G. K. (1920-2000)
1948-12-04;Batchelor, G. K. (1920-2000);Heisenberg, Werner (1901-1976)
1948-10-02;Heisenberg, Werner (1901-1976);Batchelor, G. K. (1920-2000)
1948-09-18;"Batchelor, G. K. (1920-2000); Trinity College Cambridge (1546-)";Heisenberg, Werner (1901-1976)
1948-08-31;Heisenberg, Werner (1901-1976);"Batchelor, G. K. (1920-2000); University of Cambridge (1209-)"
1948-08-19;"Batchelor, G. K. (1920-2000); Trinity College Cambridge (1546-)";Heisenberg, Werner (1901-1976)
1950-07-28;"Blount, Bertie Kennedy (1907-); The Athenaeum (London)";"Heisenberg, Werner (1901-1976); Max-Planck-Institut für Physik (1946-1958)"
1950-07-18;Heisenberg, Werner (1901-1976);"Blount, Bertie Kennedy (1907-); The Athenaeum (London)"
1950-07-13;"Blount, Bertie Kennedy (1907-); The Athenaeum (London)";"Heisenberg, Werner (1901-1976); Max-Planck-Institut für Physik (1946-1958)"
1950-07-04;Heisenberg, Werner (1901-1976);"Blount, Bertie Kennedy (1907-); The Athenaeum (London)"
1950-06-28;"Blount, Bertie Kennedy (1907-); The Athenaeum (London)";"Heisenberg, Werner (1901-1976); Deutscher Forschungsrat (1949-1951)"
1950-01-05;"Blount, Bertie Kennedy (1907-); The Athenaeum (London)";"Heisenberg, Werner (1901-1976); Deutscher Forschungsrat (1949-1951)"
1947-11-14;"Blount, Bertie Kennedy (1907-); The Athenaeum (London)";Heisenberg, Werner (1901-1976)
1946-11-04;Heisenberg, Werner (1901-1976);Blount, Bertie Kennedy (1907-)
1946-10-17;Blount, Bertie Kennedy (1907-);Heisenberg, Werner (1901-1976)
1948-04-01;Böselager, Ada von (1905-);"Heisenberg, Werner (1901-1976); Max-Planck-Institut für Physik (1946-1958)"
1947-10-08;Böselager, Ada von (1905-);Heisenberg, Werner (1901-1976)
1947-10-10;Heisenberg, Werner (1901-1976);Böselager, Ada von (1905-)
1947-05-10;Heisenberg, Werner (1901-1976);Stadt Göttingen. Wohnungsamt
1947-06-29;Böselager, Ada von (1905-);Heisenberg, Werner (1901-1976)
1947-04-17;Heisenberg, Werner (1901-1976);Böselager, Ada von (1905-)
1947-03-01;Böselager, Ada von (1905-);Heisenberg, Werner (1901-1976)
1949-10-06;Heisenberg, Werner (1901-1976);"Bohm, David (1917-1992); Princeton University (1896-)"
1949-12-13;Heisenberg, Werner (1901-1976);Butterworth and Co. Publishers (London)
1949-12-06;Butterworth and Co. Publishers (London);"Heisenberg, Werner (1901-1976); Max-Planck-Institut für Physik (1946-1958)"
1946-10-08;Heisenberg, Werner (1901-1976);Cavendish Laboratory (1873-)
1946-09-25;Cavendish Laboratory (1873-);Heisenberg, Werner (1901-1976)
1946-08-08;Heisenberg, Werner (1901-1976);Cavendish Laboratory (1873-)
1949-04-28;"Burgers, Johannes M.; Oort, Jan Hendrik (1900-1992)";"Heisenberg, Werner (1901-1976); Max-Planck-Institut für Physik (1946-1958)"
1949-04-20;"Burgers, Johannes M.; International Union of Theoretical and Applied Mechanics (1946-)";"Heisenberg, Werner (1901-1976); Max-Planck-Institut für Physik (1946-1958)"
1949-03-15;"Burgers, Johannes M.; International Union of Theoretical and Applied Mechanics (1946-)";"Heisenberg, Werner (1901-1976); Max-Planck-Institut für Physik (1946-1958)"
1949-03-07;Heisenberg, Werner (1901-1976);Burgers, Johannes M.
1949-02-28;"Burgers, Johannes M.; Oort, Jan Hendrik (1900-1992); International Union of Theoretical and Applied Mechanics (1946-); International Astronomical Union (1919-)";"Heisenberg, Werner (1901-1976); Max-Planck-Institut für Physik (1946-1958)"
1948-11-26;"Burgers, Johannes M.; Technische Hogeschool (Delft)";"Heisenberg, Werner (1901-1976); Max-Planck-Institut für Physik (1946-1958)"
1948-12-07;Heisenberg, Werner (1901-1976);Burgers, Johannes M.
1948-10-07;Butterworth and Co. Publishers (London);"Heisenberg, Werner (1901-1976); Max-Planck-Institut für Physik (1946-1958)"
1948-09-27;Heisenberg, Werner (1901-1976);Butterworth and Co. Publishers (London)
1948-09-01;Butterworth and Co. Publishers (London);"Heisenberg, Werner (1901-1976); Max-Planck-Institut für Physik (1946-1958)"
1949-08-23;Heisenberg, Werner (1901-1976);Burns, Richard F.
1949-08-01;Burns, Richard F.;"Heisenberg, Werner (1901-1976); Max-Planck-Institut für Physik (1946-1958)"
1949-04-26;Heisenberg, Werner (1901-1976);Burns, Richard F.
1949-04-02;Burns, Richard F.;Heisenberg, Werner (1901-1976)
1947-01-10;Bernardini, Gilberto (1906-1995);Heisenberg, Werner (1901-1976)
1947-01-16;Heisenberg, Werner (1901-1976);"Bernardini, Gilberto (1906-1995); Istituto di Fisica G. Marconi (Rom)"
1947-03-03;Bernardini, Gilberto (1906-1995);Heisenberg, Werner (1901-1976)
1947-04-17;Heisenberg, Werner (1901-1976);"Bernardini, Gilberto (1906-1995); Istituto di Fisica G. Marconi (Rom)"
1949-12-09;Heisenberg, Werner (1901-1976);"Blackett, Patrick M. S. (1897-1974); Victoria University of Manchester (Manchester). Physical Laboratories"
1949-12-08;"Blackett, Patrick M. S. (1897-1974); Victoria University of Manchester (Manchester). Physical Laboratories";"Heisenberg, Werner (1901-1976); Max-Planck-Institut für Physik (1946-1958)"
1949-11-29;Heisenberg, Werner (1901-1976);"Blackett, Patrick M. S. (1897-1974); Victoria University of Manchester (Manchester). Physical Laboratories"
1949-10-28;Heisenberg, Werner (1901-1976);"Blackett, Patrick M. S. (1897-1974); Victoria University of Manchester (Manchester). Physical Laboratories"
1949-11-19;"Blackett, Patrick M. S. (1897-1974); Victoria University of Manchester (Manchester). Physical Laboratories";"Heisenberg, Werner (1901-1976); Max-Planck-Institut für Physik (1946-1958)"
1949-10-17;"Blackett, Patrick M. S. (1897-1974); Victoria University of Manchester (Manchester). Physical Laboratories";"Heisenberg, Werner (1901-1976); Georg-August-Universität Göttingen (1737-)"
1948-07-01;Heisenberg, Werner (1901-1976);"Blackett, Patrick M. S. (1897-1974); Victoria University of Manchester (Manchester). Physical Laboratories"
1947-11-06;"Blackett, Patrick M. S. (1897-1974); Victoria University of Manchester (Manchester). Physical Laboratories";"Heisenberg, Werner (1901-1976); Max-Planck-Institut für Physik (1946-1958)"
1946-11-14;"Blackett, Patrick M. S. (1897-1974); Victoria University of Manchester (Manchester). Physical Laboratories";Heisenberg, Werner (1901-1976)
1946-08-08;Heisenberg, Werner (1901-1976);"Blackett, Patrick M. S. (1897-1974); Victoria University of Manchester (Manchester). Physical Laboratories"
1946-07-22;Heisenberg, Werner (1901-1976);"Blackett, Patrick M. S. (1897-1974); Victoria University of Manchester (Manchester). Physical Laboratories"
1946-06-05;Heisenberg, Werner (1901-1976);"Blackett, Patrick M. S. (1897-1974); Victoria University of Manchester (Manchester). Physical Laboratories"
1945-09-22;"Blackett, Patrick M. S. (1897-1974); Victoria University of Manchester (Manchester). Physical Laboratories";Heisenberg, Werner (1901-1976)
1946-06-29;"Blackett, Patrick M. S. (1897-1974); Victoria University of Manchester (Manchester). Physical Laboratories";Heisenberg, Werner (1901-1976)
1950-08-15;"Giese, Annemarie; Max-Planck-Institut für Physik. Direktion. Sekretariat";Weizsäcker, Carl Friedrich von (1912-2007)
1950-06-23;"Rilke, Waldemar; Niedersachsen. Niedersächsisches Kultusministerium";"Weizsäcker, Carl Friedrich von (1912-2007); Max-Planck-Institut für Physik (1946-1958)"
1950-05-24;Heisenberg, Werner (1901-1976);Akademie der Wissenschaften zu Göttingen. Präsident
1950-03-03;Weizsäcker, Ernst von (1882-1951);Heisenberg, Werner (1901-1976)
1950-12-04;Weizsäcker, Marianne von (1889-1983);Heisenberg, Werner (1901-1976)
1949-12-26;Weizsäcker, Marianne von (1889-1983);Heisenberg, Werner (1901-1976)
1950-12-16;Weizsäcker, Carl Friedrich von (1912-2007);"Heisenberg, Werner (1901-1976); Max-Planck-Institut für Physik (1946-1958)"
1950-07-22;"Weizsäcker, Carl Friedrich von (1912-2007); Max-Planck-Institut für Physik (1946-1958)";Heisenberg, Werner (1901-1976)
1950-05-10;Heisenberg, Werner (1901-1976);Weizsäcker, Carl Friedrich von (1912-2007)
1950-04-19;Heisenberg, Werner (1901-1976);Weizsäcker, Carl Friedrich von (1912-2007)
1949-03-16;"Weizsäcker, Carl Friedrich von (1912-2007); Max-Planck-Institut für Physik (1946-1958)";Heisenberg, Werner (1901-1976)
1946-08-27;"Weizsäcker, Carl Friedrich von (1912-2007); Max-Planck-Institut für Physik (1946-1958)";Heisenberg, Werner (1901-1976)
1950-11-07;Heisenberg, Werner (1901-1976);"Bagge, Erich (1912-1996); Bopp, Fritz (1909-1987); Flügge, Siegfried (1912-1997); Klemm, Alfred (1913-2013); Meixner, Josef (1908-1994); Volz, Helmut (1911-1978); Molière, Gert (1909-)"
1950-11-17;Heisenberg, Werner (1901-1976);"Bagge, Erich (1912-1996); Universität Hamburg. Physikalisches Staatsinstitut"
1950-11-14;"Bagge, Erich (1912-1996); Universität Hamburg. Physikalisches Staatsinstitut";"Heisenberg, Werner (1901-1976); Max-Planck-Institut für Physik und Astrophysik (1958-1991)"
1950-12-22;"Bopp, Fritz (1909-1987); Institut für Theoretische Physik (München)";Heisenberg, Werner (1901-1976)
1950-11-15;Heisenberg, Werner (1901-1976);Flügge, Siegfried (1912-1997)
1950-11-12;Flügge, Siegfried (1912-1997);"Heisenberg, Werner (1901-1976); Max-Planck-Institut für Physik und Astrophysik (1958-1991)"
1950-11-18;"Meixner, Josef (1908-1994); RWTH Aachen. Lehrstuhl für Theoretische Physik E und Institut für Theoretische Physik";"Heisenberg, Werner (1901-1976); Max-Planck-Institut für Physik und Astrophysik (1958-1991)"
1950-11-11;"Volz, Helmut (1911-1978); Physikalisches Institut der Universität Erlangen-Nürnberg. Institut für Theoretische Physik";"Heisenberg, Werner (1901-1976); Max-Planck-Institut für Physik und Astrophysik (1958-1991)"
1950-02-19;"Lark-Horovitz, Karl (1892-1958); Purdue University. Department of Physics";"Heisenberg, Werner (1901-1976); Max-Planck-Institut für Physik (1946-1958)"
1950-01-25;Paeschke, Hans (1911-1991);"Heisenberg, Werner (1901-1976); Max-Planck-Institut für Physik (1946-1958)"
1950-04-14;"Heisenberg, Werner (1901-1976); Max-Planck-Institut für Physik (1946-1958)";Thierfelder, Franz
1950-12-04;"Heisenberg, Werner (1901-1976); Max-Planck-Institut für Physik (1946-1958)";Thierfelder, Franz
1950-11-17;"Thierfelder, Franz; Indien-Institut (1929-)";"Heisenberg, Werner (1901-1976); Max-Planck-Institut für Physik (1946-1958)"
1950-03-13;"Thierfelder, Franz; Indien-Institut (1929-)";"Heisenberg, Werner (1901-1976); Max-Planck-Institut für Physik (1946-1958)"
1950-12-12;Giese, Annemarie;Heisenberg, Werner (1901-1976)
1950-10-04;Heisenberg, Werner (1901-1976);Giese, Annemarie
1950-10-03;Giese, Annemarie;Heisenberg, Werner (1901-1976)
1950-09-22;Heisenberg, Werner (1901-1976);Giese, Annemarie
1950-09-16;"Giese, Annemarie; Max-Planck-Institut für Physik (1946-1958)";Heisenberg, Werner (1901-1976)
1950-08-30;Heisenberg, Werner (1901-1976);Giese, Annemarie
1950-08-18;Giese, Annemarie;Heisenberg, Werner (1901-1976)
1950-08-17;Giese, Annemarie;Heisenberg, Werner (1901-1976)
1950-08-16;Giese, Annemarie;Heisenberg, Werner (1901-1976)
1950-08-15;Giese, Annemarie;Heisenberg, Werner (1901-1976)
1950-08-15;Giese, Annemarie;Heisenberg, Werner (1901-1976)
1950-08-14;Giese, Annemarie;Heisenberg, Werner (1901-1976)
1950-08-13;Weizsäcker, Carl Friedrich von (1912-2007);Giese, Annemarie
1950-08-09;Heisenberg, Werner (1901-1976);Giese, Annemarie
1950-08-09;Giese, Annemarie;Heisenberg, Werner (1901-1976)
1950-07-29;Giese, Annemarie;Heisenberg, Werner (1901-1976)
1950-07-25;Giese, Annemarie;Heisenberg, Werner (1901-1976)
1950-07-24;Heisenberg, Werner (1901-1976);"Giese, Annemarie; Max-Planck-Institut für Physik (1946-1958)"
1947-04-21;Kaiser-Wilhelm-Institut für Physikalische Forschung (1917-1945);Kalle und Co. (Wiesbaden) (1863-1961)
1947-07-18;"Bagge, Erich (1912-1996); Kaiser-Wilhelm-Institut für Physikalische Forschung (1917-1945)";Hanns Reich Verlag (1946-)
1948;Bagge, Erich (1912-1996);Max-Planck-Institut für Physik (1946-1958)
1948-02-20;Bagge, Erich (1912-1996);Max-Planck-Institut für Physik (1946-1958)
1948;Bagge, Erich (1912-1996);Max-Planck-Institut für Physik (1946-1958)
1948-03-02;"Bagge, Erich (1912-1996); Max-Planck-Institut für Physik (1946-1958)";Abramenko, Boris
1948-03-10;"Gleitz, Helene; Kaiser-Wilhelm-Institut für Physikalische Forschung (1917-1945)";Deutschland (Gebiet unter Alliierter Besatzung, Britische Zone)
1948-10-25;"Amaldi, Edoardo (1908-1989); Centro di Studio per la Fisica Nucleare (Roma)";"Buschmann, Johannes (1921-); Max-Planck-Institut für Physik (1946-1958)"
1948-11-13;Max-Planck-Institut für Physik. Direktion. Sekretariat;Italien. Consolato (Bad Salzuflen) (1947-1948)
1948-11-19;Italien. Consolato (Bad Salzuflen) (1947-1948);Max-Planck-Institut für Physik (1946-1958)
1948-12-02;Max-Planck-Institut für Physik. Direktion. Sekretariat;Italien. Consolato (Bad Salzuflen) (1947-1948)
1949-03-07;Max-Planck-Institut für Physik. Direktion. Sekretariat;Italien. Consolato Generale (Hamburg)
1949-05-12;Buschmann, Johannes (1921-);"Amaldi, Edoardo (1908-1989); Centro di Studio per la Fisica Nucleare (Roma)"
1950-11-16;"Deutschmann, Martin (1917-2008); Max-Planck-Institut für Physik (1946-1958)";Huber, Andreas (-1978) [vermutlich]
1950-11-23;"Deutschmann, Martin (1917-2008); Max-Planck-Institut für Physik (1946-1958)";Sittkus, Albert (1913-2003)
1950-11-25;Tross, Arnold;"Deutschmann, Martin (1917-2008); Max-Planck-Institut für Physik (1946-1958)"
1950-11-28;"Deutschmann, Martin (1917-2008); Max-Planck-Institut für Physik (1946-1958)";Tross, Arnold
